repayment_id,loan_id,emi_number,due_date,payment_date,amount_due,amount_paid,payment_mode,days_late
R-FK-5597,L-FK-2024-1082,3,2025-04-03,2025-04-09,1235.25,1235.25,Upi,6.0
R-FK-5598,L-FK-2024-1082,4,2025-05-03,2025-05-04,1235.25,1235.25,Debit Card,1.0
R-FK-5599,L-FK-2024-1082,5,2025-06-02,2025-05-30,1235.25,1235.25,Cash,-3.0
R-FK-5600,L-FK-2024-1082,6,2025-07-02,2025-07-03,1235.25,1235.25,Debit Card,1.0
R-FK-5601,L-FK-2024-1082,7,2025-08-01,2025-08-02,1235.25,1235.25,Net Banking,1.0
R-FK-5602,L-FK-2024-1082,8,2025-08-31,2025-09-15,1235.25,1235.25,Auto-Debit,15.0
R-FK-5603,L-FK-2024-1082,9,2025-09-30,2025-10-18,1235.25,658.55,Net Banking,18.0
R-FK-5604,L-FK-2024-1083,1,2024-05-25,2024-07-03,497.02,365.74,Net Banking,39.0
R-FK-5605,L-FK-2024-1083,2,2024-06-24,2024-07-19,497.02,284.43,Auto-Debit,25.0
R-FK-5606,L-FK-2024-1083,3,2024-07-24,2024-07-25,497.02,497.02,Upi,1.0
R-FK-5607,L-FK-2024-1083,4,2024-08-23,2024-10-04,497.02,497.02,Cash,42.0
R-FK-5608,L-FK-2024-1083,5,2024-09-22,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5609,L-FK-2024-1083,6,2024-10-22,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5610,L-FK-2024-1083,7,2024-11-21,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5611,L-FK-2024-1083,8,2024-12-21,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5612,L-FK-2024-1083,9,2025-01-20,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5613,L-FK-2024-1083,10,2025-02-19,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5614,L-FK-2024-1083,11,2025-03-21,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5615,L-FK-2024-1083,12,2025-04-20,2099-12-31,497.02,0.0,Not Paid,181.0
R-FK-5616,L-FK-2024-1084,1,2024-05-05,2024-05-06,13757.08,13757.08,Upi,1.0
R-FK-5617,L-FK-2024-1084,2,2024-06-04,2099-12-31,13757.08,0.0,Not Paid,181.0
R-FK-5618,L-FK-2024-1084,3,2024-07-04,2099-12-31,13757.08,0.0,Not Paid,181.0
R-FK-5619,L-FK-2024-1085,1,2025-01-03,2025-01-03,471.7,471.7,Auto-Debit,0.0
R-FK-5620,L-FK-2024-1085,2,2025-02-02,2025-02-02,471.7,471.7,Cash,0.0
R-FK-5621,L-FK-2024-1085,3,2025-03-04,2025-03-04,471.7,471.7,Auto-Debit,0.0
R-FK-5622,L-FK-2024-1085,4,2025-04-03,2025-04-03,471.7,471.7,Debit Card,0.0
R-FK-5623,L-FK-2024-1085,5,2025-05-03,2025-05-04,471.7,471.7,Upi,1.0
R-FK-5624,L-FK-2024-1085,6,2025-06-02,2025-06-04,471.7,471.7,Cash,2.0
R-FK-5625,L-FK-2024-1085,7,2025-07-02,2025-07-03,471.7,471.7,Net Banking,1.0
R-FK-5626,L-FK-2024-1085,8,2025-08-01,2025-07-31,471.7,471.7,Upi,-1.0
R-FK-5627,L-FK-2024-1085,9,2025-08-31,2025-09-02,471.7,471.7,Debit Card,2.0
R-FK-5628,L-FK-2024-1085,10,2025-09-30,2025-09-30,471.7,471.7,Debit Card,0.0
R-FK-5629,L-FK-2024-1085,11,2025-10-30,2025-11-18,471.7,471.7,Debit Card,19.0
R-FK-5630,L-FK-2024-1085,12,2025-11-29,2025-12-01,471.7,471.7,Auto-Debit,2.0
R-FK-5631,L-FK-2024-1086,1,2025-01-27,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5632,L-FK-2024-1086,2,2025-02-26,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5633,L-FK-2024-1086,3,2025-03-28,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5634,L-FK-2024-1086,4,2025-04-27,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5635,L-FK-2024-1086,5,2025-05-27,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5636,L-FK-2024-1086,6,2025-06-26,2099-12-31,5286.56,0.0,Not Paid,181.0
R-FK-5637,L-FK-2024-1087,1,2024-12-07,2024-12-08,461.02,461.02,Debit Card,1.0
R-FK-5638,L-FK-2024-1087,2,2025-01-06,2025-01-11,461.02,198.26,Upi,5.0
R-FK-5639,L-FK-2024-1087,3,2025-02-05,2025-02-25,461.02,335.34,Upi,20.0
R-FK-5640,L-FK-2024-1087,4,2025-03-07,2025-03-08,461.02,461.02,Auto-Debit,1.0
R-FK-5641,L-FK-2024-1087,5,2025-04-06,2025-04-08,461.02,461.02,Cash,2.0
R-FK-5642,L-FK-2024-1087,6,2025-05-06,2025-05-06,461.02,461.02,Upi,0.0
R-FK-5643,L-FK-2024-1087,7,2025-06-05,2025-06-07,461.02,461.02,Net Banking,2.0
R-FK-5644,L-FK-2024-1087,8,2025-07-05,2025-07-06,461.02,461.02,Debit Card,1.0
R-FK-5645,L-FK-2024-1087,9,2025-08-04,2025-08-05,461.02,461.02,Net Banking,1.0
R-FK-5646,L-FK-2024-1087,10,2025-09-03,2025-10-10,461.02,230.25,Net Banking,37.0
R-FK-5647,L-FK-2024-1087,11,2025-10-03,2025-10-07,461.02,397.0,Upi,4.0
R-FK-5648,L-FK-2024-1087,12,2025-11-02,2025-11-03,461.02,461.02,Net Banking,1.0
R-FK-5649,L-FK-2024-1088,1,2025-01-25,2025-01-25,2775.25,2775.25,Upi,0.0
R-FK-5650,L-FK-2024-1088,2,2025-02-24,2025-02-25,2775.25,2775.25,Auto-Debit,1.0
R-FK-5651,L-FK-2024-1088,3,2025-03-26,2025-03-26,2775.25,2775.25,Debit Card,0.0
R-FK-5652,L-FK-2024-1089,1,2024-12-22,2024-12-22,3482.81,3482.81,Auto-Debit,0.0
R-FK-5653,L-FK-2024-1089,2,2025-01-21,2025-01-22,3482.81,3482.81,Cash,1.0
R-FK-5654,L-FK-2024-1089,3,2025-02-20,2025-02-22,3482.81,3482.81,Upi,2.0
R-FK-5655,L-FK-2024-1089,4,2025-03-22,2025-03-22,3482.81,3482.81,Upi,0.0
R-FK-5656,L-FK-2024-1089,5,2025-04-21,2025-04-18,3482.81,3482.81,Upi,-3.0
R-FK-5657,L-FK-2024-1089,6,2025-05-21,2025-05-12,3482.81,3482.81,Auto-Debit,-9.0
R-FK-5658,L-FK-2024-1090,1,2024-05-17,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5659,L-FK-2024-1090,2,2024-06-16,2024-07-15,3713.49,1769.01,Upi,29.0
R-FK-5660,L-FK-2024-1090,3,2024-07-16,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5661,L-FK-2024-1090,4,2024-08-15,2024-09-15,3713.49,3713.49,Upi,31.0
R-FK-5662,L-FK-2024-1090,5,2024-09-14,2024-09-16,3713.49,3713.49,Debit Card,2.0
R-FK-5663,L-FK-2024-1090,6,2024-10-14,2024-10-25,3713.49,3713.49,Auto-Debit,11.0
R-FK-5664,L-FK-2024-1090,7,2024-11-13,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5665,L-FK-2024-1090,8,2024-12-13,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5666,L-FK-2024-1090,9,2025-01-12,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5667,L-FK-2024-1090,10,2025-02-11,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5668,L-FK-2024-1090,11,2025-03-13,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5669,L-FK-2024-1090,12,2025-04-12,2099-12-31,3713.49,0.0,Not Paid,181.0
R-FK-5670,L-FK-2024-1091,1,2024-07-27,2099-12-31,10289.95,0.0,Not Paid,181.0
R-FK-5671,L-FK-2024-1091,2,2024-08-26,2099-12-31,10289.95,0.0,Not Paid,181.0
R-FK-5672,L-FK-2024-1091,3,2024-09-25,2099-12-31,10289.95,0.0,Not Paid,181.0
R-FK-5673,L-FK-2024-1092,1,2024-05-22,2099-12-31,12273.55,0.0,Not Paid,181.0
R-FK-5674,L-FK-2024-1092,2,2024-06-21,2099-12-31,12273.55,0.0,Not Paid,181.0
R-FK-5675,L-FK-2024-1092,3,2024-07-21,2099-12-31,12273.55,0.0,Not Paid,181.0
R-FK-5676,L-FK-2024-1093,1,2024-09-21,2099-12-31,5047.01,0.0,Not Paid,181.0
R-FK-5677,L-FK-2024-1093,2,2024-10-21,2099-12-31,5047.01,0.0,Not Paid,181.0
R-FK-5678,L-FK-2024-1093,3,2024-11-20,2099-12-31,5047.01,0.0,Not Paid,181.0
R-FK-5679,L-FK-2024-1094,1,2024-08-15,2024-08-16,1795.38,1795.38,Cash,1.0
R-FK-5680,L-FK-2024-1094,2,2024-09-14,2024-09-16,1795.38,1795.38,Debit Card,2.0
R-FK-5681,L-FK-2024-1094,3,2024-10-14,2024-10-15,1795.38,1795.38,Upi,1.0
R-FK-5682,L-FK-2024-1094,4,2024-11-13,2099-12-31,1795.38,0.0,Not Paid,181.0
R-FK-5683,L-FK-2024-1094,5,2024-12-13,2099-12-31,1795.38,0.0,Not Paid,181.0
R-FK-5684,L-FK-2024-1094,6,2025-01-12,2099-12-31,1795.38,0.0,Not Paid,181.0
R-FK-5685,L-FK-2024-1095,1,2024-11-16,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5686,L-FK-2024-1095,2,2024-12-16,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5687,L-FK-2024-1095,3,2025-01-15,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5688,L-FK-2024-1095,4,2025-02-14,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5689,L-FK-2024-1095,5,2025-03-16,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5690,L-FK-2024-1095,6,2025-04-15,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5691,L-FK-2024-1095,7,2025-05-15,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5692,L-FK-2024-1095,8,2025-06-14,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5693,L-FK-2024-1095,9,2025-07-14,2099-12-31,1739.47,0.0,Not Paid,181.0
R-FK-5694,L-FK-2024-1096,1,2024-06-10,2024-07-17,1870.68,1870.68,Upi,37.0
R-FK-5695,L-FK-2024-1096,2,2024-07-10,2024-07-11,1870.68,1870.68,Cash,1.0
R-FK-5696,L-FK-2024-1096,3,2024-08-09,2024-08-11,1870.68,1870.68,Upi,2.0
R-FK-5697,L-FK-2024-1096,4,2024-09-08,2024-09-09,1870.68,1870.68,Net Banking,1.0
R-FK-5698,L-FK-2024-1096,5,2024-10-08,2024-10-09,1870.68,1870.68,Auto-Debit,1.0
R-FK-5699,L-FK-2024-1096,6,2024-11-07,2024-11-07,1870.68,1870.68,Cash,0.0
R-FK-5700,L-FK-2024-1096,7,2024-12-07,2024-12-07,1870.68,1870.68,Upi,0.0
R-FK-5701,L-FK-2024-1096,8,2025-01-06,2025-01-06,1870.68,1870.68,Cash,0.0
R-FK-5702,L-FK-2024-1096,9,2025-02-05,2025-03-19,1870.68,1278.65,Upi,42.0
R-FK-5703,L-FK-2024-1096,10,2025-03-07,2025-03-24,1870.68,772.67,Upi,17.0
R-FK-5704,L-FK-2024-1096,11,2025-04-06,2025-04-03,1870.68,1870.68,Debit Card,-3.0
R-FK-5705,L-FK-2024-1096,12,2025-05-06,2025-06-08,1870.68,1870.68,Upi,33.0
R-FK-5706,L-FK-2024-1097,1,2024-10-22,2099-12-31,2744.37,0.0,Not Paid,181.0
R-FK-5707,L-FK-2024-1097,2,2024-11-21,2099-12-31,2744.37,0.0,Not Paid,181.0
R-FK-5708,L-FK-2024-1097,3,2024-12-21,2099-12-31,2744.37,0.0,Not Paid,181.0
R-FK-5709,L-FK-2024-1098,1,2024-09-17,2024-09-18,3530.77,3530.77,Net Banking,1.0
R-FK-5710,L-FK-2024-1098,2,2024-10-17,2099-12-31,3530.77,0.0,Not Paid,181.0
R-FK-5711,L-FK-2024-1098,3,2024-11-16,2024-11-16,3530.77,3530.77,Upi,0.0
R-FK-5712,L-FK-2024-1098,4,2024-12-16,2099-12-31,3530.77,0.0,Not Paid,181.0
R-FK-5713,L-FK-2024-1098,5,2025-01-15,2099-12-31,3530.77,0.0,Not Paid,181.0
R-FK-5714,L-FK-2024-1098,6,2025-02-14,2099-12-31,3530.77,0.0,Not Paid,181.0
R-FK-5715,L-FK-2024-1099,1,2024-12-08,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5716,L-FK-2024-1099,2,2025-01-07,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5717,L-FK-2024-1099,3,2025-02-06,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5718,L-FK-2024-1099,4,2025-03-08,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5719,L-FK-2024-1099,5,2025-04-07,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5720,L-FK-2024-1099,6,2025-05-07,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5721,L-FK-2024-1099,7,2025-06-06,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5722,L-FK-2024-1099,8,2025-07-06,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5723,L-FK-2024-1099,9,2025-08-05,2099-12-31,1445.27,0.0,Not Paid,181.0
R-FK-5724,L-FK-2024-1100,1,2024-09-04,2024-09-04,986.34,986.34,Net Banking,0.0
R-FK-5725,L-FK-2024-1100,2,2024-10-04,2024-10-05,986.34,986.34,Net Banking,1.0
R-FK-5726,L-FK-2024-1100,3,2024-11-03,2024-11-05,986.34,986.34,Auto-Debit,2.0
R-FK-5727,L-FK-2024-1100,4,2024-12-03,2024-12-03,986.34,986.34,Upi,0.0
R-FK-5728,L-FK-2024-1100,5,2025-01-02,2025-01-03,986.34,986.34,Cash,1.0
R-FK-5729,L-FK-2024-1100,6,2025-02-01,2025-03-07,986.34,986.34,Cash,34.0
R-FK-5730,L-FK-2024-1100,7,2025-03-03,2025-02-27,986.34,986.34,Net Banking,-4.0
R-FK-5731,L-FK-2024-1100,8,2025-04-02,2025-04-01,986.34,986.34,Debit Card,-1.0
R-FK-5732,L-FK-2024-1100,9,2025-05-02,2025-04-26,986.34,986.34,Net Banking,-6.0
R-FK-5733,L-FK-2024-1101,1,2024-07-18,2024-08-26,933.68,933.68,Debit Card,39.0
R-FK-5734,L-FK-2024-1101,2,2024-08-17,2024-08-19,933.68,933.68,Upi,2.0
R-FK-5735,L-FK-2024-1101,3,2024-09-16,2024-09-08,933.68,933.68,Cash,-8.0
R-FK-5736,L-FK-2024-1101,4,2024-10-16,2024-10-16,933.68,933.68,Debit Card,0.0
R-FK-5737,L-FK-2024-1101,5,2024-11-15,2024-12-13,933.68,933.68,Upi,28.0
R-FK-5738,L-FK-2024-1101,6,2024-12-15,2025-01-11,933.68,933.68,Auto-Debit,27.0
R-FK-5739,L-FK-2024-1101,7,2025-01-14,2025-01-14,933.68,933.68,Upi,0.0
R-FK-5740,L-FK-2024-1101,8,2025-02-13,2025-02-06,933.68,933.68,Upi,-7.0
R-FK-5741,L-FK-2024-1101,9,2025-03-15,2025-03-16,933.68,933.68,Upi,1.0
R-FK-5742,L-FK-2024-1101,10,2025-04-14,2025-04-09,933.68,933.68,Debit Card,-5.0
R-FK-5743,L-FK-2024-1101,11,2025-05-14,2025-05-16,933.68,933.68,Debit Card,2.0
R-FK-5744,L-FK-2024-1101,12,2025-06-13,2025-06-14,933.68,933.68,Cash,1.0
R-FK-5745,L-FK-2024-1102,1,2024-12-14,2024-12-12,2622.59,2622.59,Auto-Debit,-2.0
R-FK-5746,L-FK-2024-1102,2,2025-01-13,2025-01-23,2622.59,1816.73,Auto-Debit,10.0
R-FK-5747,L-FK-2024-1102,3,2025-02-12,2025-02-23,2622.59,2622.59,Upi,11.0
R-FK-5748,L-FK-2024-1103,1,2025-02-10,2099-12-31,3313.46,0.0,Not Paid,181.0
R-FK-5749,L-FK-2024-1103,2,2025-03-12,2099-12-31,3313.46,0.0,Not Paid,181.0
R-FK-5750,L-FK-2024-1103,3,2025-04-11,2099-12-31,3313.46,0.0,Not Paid,181.0
R-FK-5751,L-FK-2024-1104,1,2025-03-02,2025-03-02,817.44,817.44,Net Banking,0.0
R-FK-5752,L-FK-2024-1104,2,2025-04-01,2025-04-16,817.44,817.44,Upi,15.0
R-FK-5753,L-FK-2024-1104,3,2025-05-01,2025-05-02,817.44,817.44,Auto-Debit,1.0
R-FK-5754,L-FK-2024-1104,4,2025-05-31,2025-06-02,817.44,817.44,Auto-Debit,2.0
R-FK-5755,L-FK-2024-1104,5,2025-06-30,2025-06-30,817.44,817.44,Upi,0.0
R-FK-5756,L-FK-2024-1104,6,2025-07-30,2025-07-24,817.44,817.44,Upi,-6.0
R-FK-5757,L-FK-2024-1105,1,2024-06-13,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5758,L-FK-2024-1105,2,2024-07-13,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5759,L-FK-2024-1105,3,2024-08-12,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5760,L-FK-2024-1105,4,2024-09-11,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5761,L-FK-2024-1105,5,2024-10-11,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5762,L-FK-2024-1105,6,2024-11-10,2099-12-31,856.86,0.0,Not Paid,181.0
R-FK-5763,L-FK-2024-1106,1,2024-07-26,2024-08-22,12087.23,12087.23,Debit Card,27.0
R-FK-5764,L-FK-2024-1106,2,2024-08-25,2024-09-07,12087.23,12087.23,Net Banking,13.0
R-FK-5765,L-FK-2024-1106,3,2024-09-24,2024-09-24,12087.23,12087.23,Upi,0.0
R-FK-5766,L-FK-2024-1107,1,2024-09-19,2099-12-31,8397.16,0.0,Not Paid,181.0
R-FK-5767,L-FK-2024-1107,2,2024-10-19,2099-12-31,8397.16,0.0,Not Paid,181.0
R-FK-5768,L-FK-2024-1107,3,2024-11-18,2099-12-31,8397.16,0.0,Not Paid,181.0
R-FK-5769,L-FK-2024-1108,1,2025-01-09,2025-01-09,6104.66,6104.66,Cash,0.0
R-FK-5770,L-FK-2024-1108,2,2025-02-08,2025-02-08,6104.66,6104.66,Cash,0.0
R-FK-5771,L-FK-2024-1108,3,2025-03-10,2025-03-11,6104.66,6104.66,Upi,1.0
R-FK-5772,L-FK-2024-1109,1,2024-11-19,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5773,L-FK-2024-1109,2,2024-12-19,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5774,L-FK-2024-1109,3,2025-01-18,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5775,L-FK-2024-1109,4,2025-02-17,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5776,L-FK-2024-1109,5,2025-03-19,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5777,L-FK-2024-1109,6,2025-04-18,2099-12-31,1349.79,0.0,Not Paid,181.0
R-FK-5778,L-FK-2024-1110,1,2025-03-01,2025-03-03,3164.84,3164.84,Cash,2.0
R-FK-5779,L-FK-2024-1110,2,2025-03-31,2025-03-26,3164.84,3164.84,Auto-Debit,-5.0
R-FK-5780,L-FK-2024-1110,3,2025-04-30,2025-04-30,3164.84,3164.84,Upi,0.0
R-FK-5781,L-FK-2024-1110,4,2025-05-30,2025-05-30,3164.84,3164.84,Debit Card,0.0
R-FK-5782,L-FK-2024-1110,5,2025-06-29,2025-06-29,3164.84,3164.84,Net Banking,0.0
R-FK-5783,L-FK-2024-1110,6,2025-07-29,2025-07-21,3164.84,3164.84,Debit Card,-8.0
R-FK-5784,L-FK-2024-1111,1,2024-11-20,2024-11-22,2076.89,2076.89,Net Banking,2.0
R-FK-5785,L-FK-2024-1111,2,2024-12-20,2024-12-20,2076.89,2076.89,Debit Card,0.0
R-FK-5786,L-FK-2024-1111,3,2025-01-19,2025-01-11,2076.89,2076.89,Net Banking,-8.0
R-FK-5787,L-FK-2024-1111,4,2025-02-18,2025-02-16,2076.89,2076.89,Debit Card,-2.0
R-FK-5788,L-FK-2024-1111,5,2025-03-20,2025-03-23,2076.89,1399.14,Debit Card,3.0
R-FK-5789,L-FK-2024-1111,6,2025-04-19,2025-05-05,2076.89,984.71,Auto-Debit,16.0
R-FK-5790,L-FK-2024-1112,1,2024-09-21,2024-09-26,12085.08,5030.0,Debit Card,5.0
R-FK-5791,L-FK-2024-1112,2,2024-10-21,2099-12-31,12085.08,0.0,Not Paid,181.0
R-FK-5792,L-FK-2024-1112,3,2024-11-20,2099-12-31,12085.08,0.0,Not Paid,181.0
R-FK-5793,L-FK-2024-1113,1,2025-02-04,2099-12-31,2808.14,0.0,Not Paid,181.0
R-FK-5794,L-FK-2024-1113,2,2025-03-06,2099-12-31,2808.14,0.0,Not Paid,181.0
R-FK-5795,L-FK-2024-1113,3,2025-04-05,2099-12-31,2808.14,0.0,Not Paid,181.0
R-FK-5796,L-FK-2024-1114,1,2024-09-27,2024-10-19,8717.62,8717.62,Upi,22.0
R-FK-5797,L-FK-2024-1114,2,2024-10-27,2024-10-27,8717.62,8717.62,Net Banking,0.0
R-FK-5798,L-FK-2024-1114,3,2024-11-26,2024-11-26,8717.62,8717.62,Auto-Debit,0.0
R-FK-5799,L-FK-2024-1115,1,2024-09-01,2024-09-03,13645.94,13645.94,Auto-Debit,2.0
R-FK-5800,L-FK-2024-1115,2,2024-10-01,2024-11-09,13645.94,13645.94,Upi,39.0
R-FK-5801,L-FK-2024-1115,3,2024-10-31,2024-10-21,13645.94,13645.94,Upi,-10.0
R-FK-5802,L-FK-2024-1116,1,2025-01-01,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5803,L-FK-2024-1116,2,2025-01-31,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5804,L-FK-2024-1116,3,2025-03-02,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5805,L-FK-2024-1116,4,2025-04-01,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5806,L-FK-2024-1116,5,2025-05-01,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5807,L-FK-2024-1116,6,2025-05-31,2099-12-31,3501.69,0.0,Not Paid,181.0
R-FK-5808,L-FK-2024-1117,1,2024-11-01,2099-12-31,6958.53,0.0,Not Paid,181.0
R-FK-5809,L-FK-2024-1117,2,2024-12-01,2099-12-31,6958.53,0.0,Not Paid,181.0
R-FK-5810,L-FK-2024-1117,3,2024-12-31,2099-12-31,6958.53,0.0,Not Paid,181.0
R-FK-5811,L-FK-2024-1118,1,2024-10-29,2099-12-31,13669.56,0.0,Not Paid,181.0
R-FK-5812,L-FK-2024-1118,2,2024-11-28,2099-12-31,13669.56,0.0,Not Paid,181.0
R-FK-5813,L-FK-2024-1118,3,2024-12-28,2099-12-31,13669.56,0.0,Not Paid,181.0
R-FK-5814,L-FK-2024-1119,1,2024-10-17,2024-10-17,3204.64,3204.64,Cash,0.0
R-FK-5815,L-FK-2024-1119,2,2024-11-16,2024-12-09,3204.64,3204.64,Net Banking,23.0
R-FK-5816,L-FK-2024-1119,3,2024-12-16,2024-12-17,3204.64,3204.64,Cash,1.0
R-FK-5817,L-FK-2024-1119,4,2025-01-15,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5818,L-FK-2024-1119,5,2025-02-14,2025-02-15,3204.64,3204.64,Net Banking,1.0
R-FK-5819,L-FK-2024-1119,6,2025-03-16,2025-03-16,3204.64,3204.64,Auto-Debit,0.0
R-FK-5820,L-FK-2024-1119,7,2025-04-15,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5821,L-FK-2024-1119,8,2025-05-15,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5822,L-FK-2024-1119,9,2025-06-14,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5823,L-FK-2024-1119,10,2025-07-14,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5824,L-FK-2024-1119,11,2025-08-13,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5825,L-FK-2024-1119,12,2025-09-12,2099-12-31,3204.64,0.0,Not Paid,181.0
R-FK-5826,L-FK-2024-1120,1,2025-01-21,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5827,L-FK-2024-1120,2,2025-02-20,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5828,L-FK-2024-1120,3,2025-03-22,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5829,L-FK-2024-1120,4,2025-04-21,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5830,L-FK-2024-1120,5,2025-05-21,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5831,L-FK-2024-1120,6,2025-06-20,2099-12-31,809.03,0.0,Not Paid,181.0
R-FK-5832,L-FK-2024-1121,1,2025-02-26,2025-02-27,4349.8,4349.8,Debit Card,1.0
R-FK-5833,L-FK-2024-1121,2,2025-03-28,2025-03-19,4349.8,4349.8,Upi,-9.0
R-FK-5834,L-FK-2024-1121,3,2025-04-27,2025-04-29,4349.8,4349.8,Upi,2.0
R-FK-5835,L-FK-2024-1121,4,2025-05-27,2025-05-29,4349.8,4349.8,Auto-Debit,2.0
R-FK-5836,L-FK-2024-1121,5,2025-06-26,2025-07-04,4349.8,4349.8,Auto-Debit,8.0
R-FK-5837,L-FK-2024-1121,6,2025-07-26,2025-08-16,4349.8,4349.8,Cash,21.0
R-FK-5838,L-FK-2024-1122,1,2024-06-13,2024-06-14,1735.74,1735.74,Debit Card,1.0
R-FK-5839,L-FK-2024-1122,2,2024-07-13,2024-08-24,1735.74,1735.74,Upi,42.0
R-FK-5840,L-FK-2024-1122,3,2024-08-12,2024-09-20,1735.74,1735.74,Auto-Debit,39.0
R-FK-5841,L-FK-2024-1123,1,2025-01-22,2099-12-31,2650.32,0.0,Not Paid,181.0
R-FK-5842,L-FK-2024-1123,2,2025-02-21,2099-12-31,2650.32,0.0,Not Paid,181.0
R-FK-5843,L-FK-2024-1123,3,2025-03-23,2025-03-25,2650.32,2650.32,Upi,2.0
R-FK-5844,L-FK-2024-1123,4,2025-04-22,2099-12-31,2650.32,0.0,Net Banking,181.0
R-FK-5845,L-FK-2024-1123,5,2025-05-22,2099-12-31,2650.32,0.0,Not Paid,181.0
R-FK-5846,L-FK-2024-1123,6,2025-06-21,2099-12-31,2650.32,0.0,Not Paid,181.0
R-FK-5847,L-FK-2024-1124,1,2024-06-04,2024-06-04,2292.19,2292.19,Upi,0.0
R-FK-5848,L-FK-2024-1124,2,2024-07-04,2024-07-04,2292.19,2292.19,Net Banking,0.0
R-FK-5849,L-FK-2024-1124,3,2024-08-03,2024-08-05,2292.19,2292.19,Cash,2.0
R-FK-5850,L-FK-2024-1124,4,2024-09-02,2024-09-04,2292.19,2292.19,Net Banking,2.0
R-FK-5851,L-FK-2024-1124,5,2024-10-02,2024-10-01,2292.19,2292.19,Upi,-1.0
R-FK-5852,L-FK-2024-1124,6,2024-11-01,2024-11-03,2292.19,2292.19,Cash,2.0
R-FK-5853,L-FK-2024-1124,7,2024-12-01,2024-12-01,2292.19,2292.19,Auto-Debit,0.0
R-FK-5854,L-FK-2024-1124,8,2024-12-31,2025-01-02,2292.19,2292.19,Upi,2.0
R-FK-5855,L-FK-2024-1124,9,2025-01-30,2025-01-30,2292.19,2292.19,Upi,0.0
